"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"f3153e589a8718a2a1109a6e181617f7","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Dysgonomonas","gadei"
"bfd6e1ccc45f37b290d63de0053c212e","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Dysgonomonas",NA
"a4dbf71f32a016e120fe6cf253dfa6c0","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Dysgonomonas",NA
"1a962bffebb20d79245326ada6fa9b4a","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"3cc657dfb41c68faa70508afc63f4222","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga",NA
"4bf68394c7193c4070db28edbca5cd21","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga",NA
"be4ccff9dd8d911f7d350f8098da4a33","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga",NA
"fe184e76c8f042ac5e9438b8c76fa23c","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"8ad30192adf51cd7b03105a1acdea794","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"155860c3e00197ba0353b2e70f2962b5","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"b006552585c1b81ea5013d95299b820d","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"7b9a7ec76bd5dd38a2964e80934bc632","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","[Weeksellaceae]",NA,NA
"3da69eb0464c286d2f25741d4fcec5d6","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","[Weeksellaceae]",NA,NA
"637fb01201695cdc271e528960789053","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","[Weeksellaceae]","Chryseobacterium",NA
"06cbfb08e7809ad415791b00d7bedeaa","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","[Weeksellaceae]","Chryseobacterium",NA
"5f9d2fb5f3e6cbcfcb0ab1e7e978f639","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","[Weeksellaceae]","Chryseobacterium",NA
"81a1e88c8e85192aecbcb517cb0bf1ba","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","[Weeksellaceae]","Cloacibacterium",NA
"54f25a2b09b2c1a1517c8b5472eca178","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","[Weeksellaceae]","Cloacibacterium",NA
"b541909aa07e846dde6124c3b0db6586","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","[Weeksellaceae]","Wautersiella",NA
"7edada08bef8f3271b694a9cf4716000","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"7f46d5cd78a8a6fbf0e29e230bcf6ad4","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae",NA,NA
"17cf9c574545d3c7ee3ceaf3be6f3c42","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae",NA,NA
"c4de70b0f32f6ec9045953e26c4bcdd3","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium",NA
"c2465936b7a9947381a5369852f1ed26","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae",NA,NA
"ce36c2fd1791523c53163f6623964145","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA
"8628a930d43f367992a7ad3175a4d0c3","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA
"c02fc4720ad870b22c7e22f154d88ef9","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA
"da8a1e938df8c0aab0c79390a183319b","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA
"9065d9fc5a50712e80be6f5dbef043d4","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA
"6054d274210c38d08d5a7f46e9807585","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA
"6d3b29a37fc5c0eb35384b566970e49c","Bacteria","Gemmatimonadetes","Gemm-1",NA,NA,NA,NA
"389b7a6f07715422e061106e7b34c8cc","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales",NA,NA,NA
"d358f8b1d758085dd83c4498d2acff6f","Bacteria","Gemmatimonadetes","Gemm-3",NA,NA,NA,NA
"c20052e17204247f5d86c4e3c68163c4","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"aa2745959447f9d31856ffef6c4e5b09","Bacteria","Spirochaetes","Spirochaetes","Spirochaetales","Spirochaetaceae","Treponema",NA
"89cd2911ae0b7e6a96431b9cf4d2dd9b","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","D168"
"227d71f0b08bac79a8270c2f14937208","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio",NA
"92ae272884c88aa3be9a5800f2836740","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","C21_c20"
"cf432223165fe71b69c83731d94595e1","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio",NA
"9d33b7349930e31be451f51ecb312230","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio",NA
"352361c531d7ff65424fcb273ce41cd3","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio",NA
"798c73027589994b932f89b1edc818ca","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio",NA
"0659edf4ba5cc71cdd0279edb2f68d0f","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio",NA
"8764ec4ce1c6ca0dc38039e7e1751109","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio",NA
"b3605f9c88d795522c4719140f30c78b","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio",NA
"5e904210b5b4820e2cc8b44a64317a06","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio",NA
"0681937d15d01090c93f3fb99998d90c","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio",NA
"57904371060f47de2c92d476762a057c","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Bilophila",NA
"0f92fcc184a951ff8b0914467ad2f8f9","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Bilophila",NA
"cdd2af34702c62618a9427bcd14c876b","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Bilophila",NA
"1264ac914d010d7c663fadca9c5904f4","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Bilophila",NA
"5ff42433079c53922a75f5bf1eee8a7a","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Bilophila",NA
"1ddc0a97a1d184117a37d6fe875faa31","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Bilophila",NA
"f7c26a09ea71c6fb2f4bc654ad7b0205","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Bilophila",NA
"26c5cc013ac61d1705b623c3e56a2989","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Bilophila",NA
"64b3028e870c12fc7d39287219f7af67","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae",NA,NA
"18f2b0a4a89d278294daecb39fe6c39b","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae",NA,NA
"b42eb156dc214c3ea1c98152d6a83670","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae",NA,NA
"851a2d9dacdb6fd97bb7a5bffd82d780","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae",NA,NA
"72d6ddeb60679dd2e2844fe039e1a760","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae",NA,NA
"c0b24b42d77ebe157cbce98a5219a5d1","Bacteria","Acidobacteria","[Chloracidobacteria]","RB41","Ellin6075",NA,NA
"6d43e7feb4611534ed5f8e8c1d5fa84f","Bacteria","Acidobacteria","[Chloracidobacteria]","RB41","Ellin6075",NA,NA
"0b9dc92432c363a41de02ac8326f1210","Bacteria","Acidobacteria","[Chloracidobacteria]","RB41",NA,NA,NA
"0534d89cc18e50946238c96fcd4ed084","Bacteria","Acidobacteria","Solibacteres","Solibacterales","Solibacteraceae",NA,NA
"ccd391597b17578b0a95a4fadc1b19a2","Bacteria","Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae",NA,NA
"8a6619466c7d481bc73e85601a15a7bc","Bacteria","Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae",NA,NA
"25e858c9aa6467e3e39846eb8ed56c41","Bacteria","Acidobacteria","Acidobacteria-6","iii1-15",NA,NA,NA
"4fbb4edaefecb5dac1ab0d658dad49d3","Bacteria","Acidobacteria","Acidobacteria-6","iii1-15",NA,NA,NA
"ff17a9ffbadd3387f2de9224c059acf0","Bacteria","Acidobacteria","Acidobacteria-6","iii1-15","mb2424",NA,NA
"3bb9cdb0fecc8bf5ad83f981d179ace8","Bacteria","Acidobacteria","Acidobacteria-6","iii1-15","mb2424",NA,NA
"4086f53e0b38409d53d820764b1694f1","Bacteria","Acidobacteria","Acidobacteria-6","iii1-15",NA,NA,NA
"5451ee9015507434aaf74b776d5a42ff","Bacteria","Acidobacteria","iii1-8","DS-18",NA,NA,NA
"b7aaa3d587670168b5f47fe10a361d1d","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nakamurellaceae",NA,NA
"ea3f22ee30f87567ddafb805d166f925","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Frankiaceae",NA,NA
"46eaecf5796ed4f6664ee5c68d9f0e19","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Frankiaceae",NA,NA
"586ae8daff05173bbb2a0d50c863a72d","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Frankiaceae",NA,NA
"ae8c62cf5815da96849a50f2331de152","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Frankiaceae",NA,NA
"d28f5cab517f832750bbf62798e58dc3","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae","Blastococcus","aggregatus"
"b0d4d3df2b6a730bcd79f70cdf1256b7","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae",NA,NA
"c4335a49c7a129bc24208c2228cf7466","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae","Modestobacter",NA
"12880b7b3ea5ac0628d143e0f13638b5","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae","Modestobacter",NA
"1334c4fecc102315458e181593b4a34d","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae","Modestobacter",NA
"ce3c0653dcb80945ee4cf63382044b73","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae",NA,NA
"d145d2bd9fe125a6f4daf97a20c7d972","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae",NA,NA
"249203e3f77a24b92cbdf749cf6c553a","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Kineosporiaceae",NA,NA
"6f7471758cbe4c1045e1ceebdd21ca7d","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Kineosporiaceae","Kineococcus",NA
"09d49c5dbc0b29ce2db474c2f13e75b5","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Pseudoclavibacter","bifida"
"d75b7080930e7a77ef3de8c6154895b9","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium",NA
"8846e771ee81b9b26019393037423f69","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium",NA
"daedb80b10dacda59c245909bb92ccc5","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium",NA
"af175b6d3fa3744ce41f69d85f0a8122","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","adolescentis"
"e2c3ff4f647112723741aa72087f1bfa","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","adolescentis"
"f83bc32e60e9c7bddf53a52937cc7ab6","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium",NA
"78eecb7cd2176d3a2ed21ce8154ba1b3","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","bifidum"
"0292de23b6370ff60419b5278ec76312","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Gardnerella",NA
"ecc877a3410d54ea784131356fe5ea73","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Gardnerella",NA
"41934471dac4586ce91a3d3bff98dbbe","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Gardnerella",NA
"70236d30e700478f0b485f99e840bb86","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Gardnerella",NA
"ad1e03033daf3fd280ec419fe1aa5693","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Gardnerella",NA
"0c17cef318a9e1c8895c0961c5ed2193","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","animalis"
"7773588b3cec0567fe4b6b78ee85afa5","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","adolescentis"
"32afbeb5f76a69e47f6cf6a1870e95d6","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium",NA
"8c548f39608edb05d57e82d51864566a","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium",NA
"400398fc365c995a51184181b1e01af9","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Alloscardovia",NA
"a0ef05b14338c60f644eaa9227cc4b41","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Brevibacteriaceae","Brevibacterium",NA
"aefbbb1790ab1e862d447b05ff46dc49","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Brevibacteriaceae","Brevibacterium","casei"
"c3cb5f0be6d5e3a4761a78606c1e4113","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Brevibacteriaceae","Brevibacterium",NA
"dba3a4bf0af9dd4ee6951528ac9f63f3","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Brevibacteriaceae","Brevibacterium",NA
"59c4a678634e50b3fda861310820aadd","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Micrococcus",NA
"a308fa533c956292ae0c9c7430854a50","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Micrococcus",NA
"0ab11eee33516b58ed8cebf3a0576457","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Micrococcus",NA
"c7fb23c9ba29912badefae2970028a20","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Arthrobacter","psychrolactophilus"
"df46e34d85062c3b797411d3c32fee24","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Arthrobacter","agilis"
"2c61ba77eb8ea89ea85728bd0022ac09","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Arthrobacter","agilis"
"463ec4cf93683a9618727b15bd6309d2","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Nesterenkonia",NA
"0be99ff46011abf8a8af811f9f88a3ec","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Nesterenkonia",NA
"41823d8cff3679ae607feac8b07f3d43","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Nesterenkonia",NA
"d1bc0b3949e2840433d5455c5ed50b8b","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Nesterenkonia",NA
"0c928082c0188d614c15293b7f6103ff","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Rothia","mucilaginosa"
"30f3daef645c688893043e617ec88397","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Rothia","mucilaginosa"
"cce0f21cdf5597d900d303fdac05b33c","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Rothia","mucilaginosa"
"68c83aae1babce28612ba404b1096cc1","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Rothia","mucilaginosa"
"3ee072a59b45057a86369a7c80ad90e4","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Rothia","mucilaginosa"
"82b92d7bdaa0d4ed90f869f14acf5088","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Rothia","mucilaginosa"
"29e53aaab03b86749d3941da8ea5b59c","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Rothia","mucilaginosa"
"83aed15ae132a401972267b529fa5514","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Rothia","dentocariosa"
"2be34a58b64107daf7b5426302feeff7","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Kocuria",NA
"e10c0e74616a50d8956a945d0b6dd531","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Kocuria",NA
"3cb3514dd7db8d7720477ab5759b970e","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Kocuria",NA
"b3b1ae423dc7f3d8942237d115a5bf86","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Kocuria",NA
"33902c26956acf7efa69413cfea6326e","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Microbispora","rosea"
"6f21015c009394da9ea9c93d0ef95979","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae",NA,NA
"e6084bdc601fba2f8f9171349949e496","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Yonghaparkia",NA
"c7ec80af1d984fddec04831296fd65a5","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Frigoribacterium",NA
"71feb4358deea18658896a8a59cefb5d","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales",NA,NA,NA
"0615dc8ff9d74b14531dde03da40bc47","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Sanguibacteraceae","Sanguibacter",NA
"38c21b45d89b0e640647cec8f8c860b1","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales",NA,NA,NA
"536018032c5d0d65e6d25d3988f87421","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Varibaculum",NA
"d73c014c9a033812619aa44e9cae934f","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Varibaculum",NA
"a607665fc01df970cb3f1c4002a00bab","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"7207bc9c725fe07f0db80798f31e01aa","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Mobiluncus",NA
"0eb15dc6ca644533da15764998436274","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"9e8e56f06c0615130e1e2f459bd4052a","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"1c3c7a0a966ae341fc1268c1586f6a67","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"9ac5fec396208e598ab2e2d26985d0df","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"1f4c8ba04bcab2849c9ddfbd7fa3d1ea","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"0233fed56365db96e625e92c4dfb9cd0","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","europaeus"
"0540bf08e9a1eb8691a9b1be2afe577a","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"1ef9d7dc5f8c93a8a43bd84e55f9a08e","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"fd8751f72ef041731d4bef036edc2046","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"68db566a60ba7167b024b4c5032d9400","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"6d9c348e133f513964953d9584af5e66","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae",NA,NA
"2cca9e3bd17f06418ac623fb0017c4cc","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinobaculum",NA
"5c0077de543e1daf0c15dab7ffd69f33","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinobaculum",NA
"41331784cffdb4e109357716f615af74","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Arcanobacterium",NA
"9a9e6b9602095973c193508b1d0cceae","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Arcanobacterium",NA
"5120a011e3e37bdc0a0e4a3806b5d085","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Bogoriellaceae","Georgenia",NA
"6694ca246e895a4f1d7e1d077cc27f5d","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Dermacoccaceae","Dermacoccus",NA
"00bb7a84ce1fa6f7411597672ff1b09d","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Dermacoccaceae","Dermacoccus",NA
"0e416819de312f393fdcf8c981492047","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales",NA,NA,NA
"80c1b1aeb9fb13e20f461a24cc7f6489","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Intrasporangiaceae","Knoellia","subterranea"
"bcc4355e69b67681fe68948b6dd8098c","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Intrasporangiaceae",NA,NA
"594e3d8905b96ec5f5f2adfc90f2daae","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Intrasporangiaceae","Kytococcus",NA
